GSM_IDENTIFIER	TYPE_NOVEL	CLASS	TYPE
GSM358383	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358384	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358392	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358382	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358393	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358402	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358401	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358404	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358405	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358400	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358403	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358399	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358395	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358394	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358397	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358398	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358379	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358396	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358378	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358354	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358353	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358356	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358357	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358352	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358355	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358351	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358347	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358346	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358349	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358350	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358358	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358348	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358359	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358368	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358367	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358376	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358377	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358366	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358369	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358365	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358361	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358360	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358363	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358364	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358406	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358362	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358407	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358460	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358459	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358462	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358463	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358448	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358461	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358441	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358437	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358436	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358439	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358440	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358467	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358438	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358468	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358477	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358476	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358479	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358345	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358475	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358478	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358474	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358470	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358469	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358472	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358473	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358435	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358471	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358434	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358416	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358415	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358418	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358559	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358414	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358417	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358413	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358409	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358408	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358411	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358412	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358420	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358410	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358421	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358430	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358429	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358432	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358433	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358428	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358431	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358427	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358423	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358422	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358425	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358426	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358481	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358424	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM358561	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM400184	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM400183	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM400180	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM400181	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM400182	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM400185	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452184	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452183	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452185	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452182	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452186	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452180	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452177	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452176	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452179	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452187	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452181	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452178	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452188	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452197	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452196	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452198	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452195	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452199	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452193	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452190	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452189	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452192	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452175	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452194	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452191	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452173	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452157	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452156	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452158	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452155	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452159	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452153	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452150	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452149	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452152	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452160	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452154	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452151	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452162	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452170	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452169	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452172	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452148	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452168	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452171	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452167	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452163	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452174	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452165	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452166	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452161	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452164	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452200	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452619	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452574	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452595	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452620	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452596	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452604	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452602	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452618	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452625	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452622	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452589	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452590	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452623	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452624	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452585	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452583	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452584	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452579	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452616	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452564	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452565	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452563	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452559	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452560	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452627	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452571	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452558	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452570	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452556	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452610	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452615	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452607	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452552	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM452557	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM459859	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM459863	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523361	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523359	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523357	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523356	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523348	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523346	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523347	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523345	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523350	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523344	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523351	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523354	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523355	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523353	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523342	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523352	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523380	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523379	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523378	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523381	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523384	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523386	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523376	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523385	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523383	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523374	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523367	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523363	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523366	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523368	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523370	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523362	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523371	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523372	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523375	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523315	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523313	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523316	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523312	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523317	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523309	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523306	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523305	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523307	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523318	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523308	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523319	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523328	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523327	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523329	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523326	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523331	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523325	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523321	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523320	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523322	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523303	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523323	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523301	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523263	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523262	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523275	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523258	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523278	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523257	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523249	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523248	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523250	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523283	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523253	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523285	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523298	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523296	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523300	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523295	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523332	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523293	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523287	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523302	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523292	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523284	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523294	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523288	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523337	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523336	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523339	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523335	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523340	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523333	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523334	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM523341	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203728	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203724	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203691	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76605	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76576	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76555	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76548	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203723	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76571	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203687	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203688	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203702	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76573	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76598	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203684	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203705	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203674	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203700	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76575	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76583	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76524	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76526	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76529	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76546	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76530	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76522	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76501	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76520	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76519	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM203788	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76639	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM231988	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM231987	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM231875	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM231879	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM76611	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM231908	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM231915	Gastrointestinal cancer	Tumor	Colorectal cancer
GSM231905	Gastrointestinal cancer	Tumor	Colorectal cancer
