"GROUP"	"LABEL"
"3098"	60	"GSM388126"
"3099"	60	"GSM588852"
"3100"	60	"GSM556681"
"3101"	60	"GSM556697"
"3102"	60	"GSM556676"
"3103"	60	"GSM556679"
"3104"	60	"GSM495052"
"3105"	60	"GSM495051"
"3106"	60	"GSM495063"
"3107"	60	"GSM495070"
"3108"	60	"GSM495073"
"3109"	60	"GSM495057"
"3110"	60	"GSM495068"
"3111"	60	"GSM875458"
"3112"	60	"GSM949021"
"3113"	60	"GSM949017"
"3114"	60	"GSM949011"
"3115"	60	"GSM949019"
"3116"	60	"GSM949010"
"3117"	60	"GSM387895"
"3118"	60	"GSM387821"
"3119"	60	"GSM387900"
"3120"	60	"GSM387871"
"3121"	60	"GSM387897"
"3122"	60	"GSM387829"
"3123"	60	"GSM387915"
"3124"	60	"GSM387962"
"3125"	60	"GSM387848"
"3126"	60	"GSM387860"
"3127"	60	"GSM387887"
"3128"	60	"GSM387817"
"3129"	60	"GSM387820"
"3130"	60	"GSM387938"
"3131"	60	"GSM387948"
"3132"	60	"GSM387935"
"3133"	60	"GSM387939"
"3134"	60	"GSM387940"
"3135"	60	"GSM387891"
"3136"	60	"GSM949018"
"3137"	60	"GSM387883"
"3138"	60	"GSM949014"
"3139"	60	"GSM429890"
"3140"	60	"GSM350453"
"3141"	60	"GSM387890"
"3142"	60	"GSM387901"
"3143"	60	"GSM387913"
"3144"	60	"GSM387920"
"3145"	60	"GSM387904"
"3146"	60	"GSM350459"
"3147"	60	"GSM387971"
"3148"	60	"GSM387833"
"3149"	60	"GSM387808"
"3150"	60	"GSM387809"
"3151"	60	"GSM387818"
"3152"	60	"GSM387952"
"3153"	60	"GSM387813"
"3154"	60	"GSM387822"
"3155"	60	"GSM387955"
"3156"	60	"GSM387855"
"3157"	60	"GSM387966"
"3158"	60	"GSM387801"
"3159"	60	"GSM387984"
"3160"	60	"GSM387889"
"3161"	60	"GSM387924"
"3162"	60	"GSM387965"
"3163"	60	"GSM387800"
"3164"	60	"GSM387917"
"3165"	60	"GSM1038347"
"3166"	60	"GSM1038349"
"3167"	60	"GSM556684"
"3168"	60	"GSM949016"
"3169"	60	"GSM949022"
"3170"	60	"GSM387825"
"3171"	60	"GSM387934"
"3172"	60	"GSM387951"
"3173"	60	"GSM387923"
"3174"	60	"GSM387912"
"3175"	60	"GSM387977"
"3176"	60	"GSM387942"
"3177"	60	"GSM387842"
"3178"	60	"GSM387845"
"3179"	60	"GSM387980"
"3180"	60	"GSM350463"
"3181"	60	"GSM387884"
"3182"	60	"GSM350440"
"3183"	60	"GSM387985"
"3184"	60	"GSM387910"
"3185"	60	"GSM387894"
"3186"	60	"GSM387941"
"3187"	60	"GSM387812"
"3188"	60	"GSM387867"
"3189"	60	"GSM387872"
"3190"	60	"GSM387830"
"3191"	60	"GSM387806"
"3192"	60	"GSM387886"
"3193"	60	"GSM387896"
"3194"	60	"GSM387921"
"3195"	60	"GSM1038350"
"3196"	60	"GSM387861"
"3197"	60	"GSM387981"
"3198"	60	"GSM387926"
"3199"	19	"GSM1185378"
"3200"	19	"GSM713737"
"3201"	19	"GSM713760"
"3202"	19	"GSM713736"
"3203"	19	"GSM713751"
"3204"	19	"GSM713795"
"3205"	19	"GSM713816"
"3206"	19	"GSM713771"
"3207"	19	"GSM713746"
"3208"	19	"GSM713752"
"3209"	19	"GSM713756"
"3210"	19	"GSM809212"
"3211"	19	"GSM713735"
"3212"	19	"GSM713767"
"3213"	19	"GSM773302"
"3214"	19	"GSM713777"
"3215"	19	"GSM773305"
"3216"	19	"GSM713770"
"3217"	19	"GSM713802"
"3218"	19	"GSM713808"
"3219"	19	"GSM713783"
"3220"	19	"GSM713772"
"3221"	19	"GSM713776"
"3222"	19	"GSM713754"
"3223"	19	"GSM713755"
"3224"	19	"GSM713818"
"3225"	19	"GSM713803"
"3226"	19	"GSM713817"
"3227"	19	"GSM1064467"
"3228"	19	"GSM1064477"
"3229"	19	"GSM1064476"
"3230"	19	"GSM1064481"
"3231"	19	"GSM1064472"
"3232"	19	"GSM1064465"
"3233"	19	"GSM1064473"
"3234"	19	"GSM1064483"
"3235"	19	"GSM1064484"
"3236"	19	"GSM1064466"
"3237"	19	"GSM713806"
"3238"	19	"GSM713807"
"3239"	19	"GSM1064464"
"3240"	19	"GSM713785"
"3241"	19	"GSM713750"
"3242"	19	"GSM773308"
"3243"	19	"GSM713813"
"3244"	19	"GSM713781"
"3245"	19	"GSM713747"
"3246"	19	"GSM713810"
"3247"	19	"GSM809277"
"3248"	19	"GSM809231"
"3249"	19	"GSM809274"
"3250"	19	"GSM809224"
"3251"	19	"GSM809204"
"3252"	19	"GSM809225"
"3253"	19	"GSM809185"
"3254"	19	"GSM809209"
"3255"	19	"GSM809239"
"3256"	19	"GSM809223"
"3257"	19	"GSM809227"
"3258"	19	"GSM809219"
"3259"	19	"GSM809261"
"3260"	19	"GSM809201"
"3261"	19	"GSM809215"
"3262"	19	"GSM713762"
"3263"	19	"GSM809240"
"3264"	19	"GSM773290"
"3265"	19	"GSM773311"
"3266"	19	"GSM713759"
"3267"	19	"GSM809287"
"3268"	19	"GSM713734"
"3269"	19	"GSM809267"
"3270"	19	"GSM809199"
"3271"	19	"GSM809237"
"3272"	19	"GSM809203"
"3273"	19	"GSM809229"
"3274"	19	"GSM809220"
"3275"	19	"GSM809278"
"3276"	19	"GSM809184"
"3277"	19	"GSM809211"
"3278"	19	"GSM809190"
"3279"	19	"GSM1316669"
"3280"	19	"GSM1316660"
"3281"	19	"GSM1316666"
"3282"	19	"GSM1316661"
"3283"	19	"GSM713820"
"3284"	19	"GSM713819"
"3285"	19	"GSM713821"
"3286"	19	"GSM713822"
"3287"	19	"GSM713768"
"3288"	19	"GSM713769"
"3289"	19	"GSM809236"
"3290"	19	"GSM713741"
"3291"	19	"GSM713744"
"3292"	19	"GSM809202"
"3293"	19	"GSM809218"
"3294"	19	"GSM809226"
"3295"	19	"GSM809234"
"3296"	19	"GSM809189"
"3297"	19	"GSM809207"
"3298"	19	"GSM809208"
"3299"	19	"GSM809235"
"3300"	19	"GSM809191"
"3301"	19	"GSM809206"
"3302"	19	"GSM713775"
"3303"	19	"GSM809217"
"3304"	19	"GSM809213"
"3305"	19	"GSM809282"
"3306"	19	"GSM809253"
"3307"	19	"GSM809187"
"3308"	19	"GSM809246"
"3309"	19	"GSM809200"
"3310"	19	"GSM809238"
"3311"	19	"GSM809294"
"3312"	19	"GSM809250"
"3313"	19	"GSM809286"
"3314"	19	"GSM809241"
"3315"	19	"GSM809252"
"3316"	19	"GSM809196"
"3317"	19	"GSM809290"
"3318"	19	"GSM809291"
"3319"	19	"GSM809264"
"3320"	19	"GSM809266"
"3321"	19	"GSM809295"
"3322"	19	"GSM809298"
"3323"	19	"GSM809273"
"3324"	19	"GSM809271"
"3325"	19	"GSM809276"
"3326"	19	"GSM809265"
"3327"	19	"GSM809256"
"3328"	19	"GSM809280"
"3329"	19	"GSM809205"
"3330"	19	"GSM809243"
"3331"	19	"GSM809198"
"3332"	19	"GSM809194"
"3333"	19	"GSM809233"
"3334"	19	"GSM809285"
"3335"	19	"GSM809195"
"3336"	19	"GSM809222"
"3337"	19	"GSM809228"
"3338"	19	"GSM809268"
"3339"	19	"GSM809263"
"3340"	19	"GSM809275"
"3341"	19	"GSM809297"
"3342"	19	"GSM809272"
"3343"	19	"GSM809270"
"3344"	19	"GSM809269"
"3345"	19	"GSM809279"
"3346"	19	"GSM809284"
"3347"	19	"GSM809289"
"3348"	19	"GSM809186"
"3349"	19	"GSM809192"
"3350"	19	"GSM809232"
"3351"	19	"GSM809216"
"3352"	19	"GSM809260"
"3353"	19	"GSM809259"
"3354"	19	"GSM809255"
"3355"	19	"GSM809281"
"3356"	19	"GSM809230"
"3357"	19	"GSM809262"
"3358"	19	"GSM809257"
"3359"	19	"GSM809283"
"3360"	19	"GSM809293"
"3361"	19	"GSM809288"
"3362"	19	"GSM809292"
"3363"	19	"GSM809188"
"3364"	19	"GSM809210"
"3365"	19	"GSM809221"
"3366"	19	"GSM809258"
"3367"	19	"GSM809296"
"3368"	51	"GSM899036"
"3369"	51	"GSM899137"
"3370"	51	"GSM899138"
"3371"	51	"GSM899066"
"3372"	51	"GSM899067"
"3373"	51	"GSM899141"
"3374"	51	"GSM899142"
"3375"	51	"GSM899082"
"3376"	51	"GSM899054"
"3377"	51	"GSM899101"
"3378"	51	"GSM899088"
"3379"	51	"GSM899108"
"3380"	51	"GSM899087"
"3381"	51	"GSM899131"
"3382"	51	"GSM899132"
"3383"	51	"GSM899083"
"3384"	51	"GSM899062"
"3385"	51	"GSM899063"
"3386"	51	"GSM899157"
"3387"	51	"GSM899158"
"3388"	51	"GSM899038"
"3389"	51	"GSM899114"
"3390"	51	"GSM899129"
"3391"	51	"GSM899130"
"3392"	51	"GSM899115"
"3393"	51	"GSM899121"
"3394"	51	"GSM899111"
"3395"	51	"GSM899112"
"3396"	51	"GSM899089"
"3397"	51	"GSM899074"
"3398"	51	"GSM899075"
"3399"	51	"GSM899060"
"3400"	51	"GSM899122"
"3401"	51	"GSM899113"
"3402"	51	"GSM899126"
"3403"	51	"GSM899057"
"3404"	51	"GSM899058"
"3405"	51	"GSM899041"
"3406"	51	"GSM899037"
"3407"	51	"GSM899104"
"3408"	51	"GSM899068"
"3409"	51	"GSM899040"
"3410"	51	"GSM899076"
"3411"	51	"GSM899077"
"3412"	51	"GSM899051"
"3413"	51	"GSM899052"
"3414"	51	"GSM899117"
"3415"	51	"GSM899118"
"3416"	51	"GSM899153"
"3417"	51	"GSM899154"
"3418"	51	"GSM899080"
"3419"	51	"GSM899150"
"3420"	51	"GSM899125"
"3421"	51	"GSM899149"
"3422"	51	"GSM899145"
"3423"	51	"GSM899146"
"3424"	51	"GSM899046"
"3425"	51	"GSM899155"
"3426"	51	"GSM899056"
"3427"	51	"GSM899053"
"3428"	51	"GSM899079"
"3429"	51	"GSM899106"
"3430"	51	"GSM899042"
"3431"	51	"GSM899034"
"3432"	51	"GSM899140"
"3433"	51	"GSM899119"
"3434"	51	"GSM899136"
"3435"	51	"GSM899102"
"3436"	51	"GSM899039"
"3437"	51	"GSM899100"
"3438"	51	"GSM899124"
"3439"	51	"GSM899148"
"3440"	51	"GSM899065"
"3441"	51	"GSM899064"
"3442"	51	"GSM899128"
"3443"	51	"GSM899084"
"3444"	51	"GSM899092"
"3445"	51	"GSM899099"
"3446"	51	"GSM899091"
"3447"	51	"GSM899090"
"3448"	51	"GSM899045"
"3449"	51	"GSM899047"
"3450"	51	"GSM899035"
"3451"	51	"GSM899061"
"3452"	51	"GSM899081"
"3453"	51	"GSM899055"
"3454"	51	"GSM899107"
"3455"	51	"GSM899096"
"3456"	51	"GSM899097"
"3457"	51	"GSM899049"
"3458"	51	"GSM899050"
"3459"	51	"GSM899147"
"3460"	51	"GSM899143"
"3461"	51	"GSM899160"
"3462"	51	"GSM899070"
"3463"	51	"GSM899071"
"3464"	51	"GSM899059"
"3465"	51	"GSM899110"
"3466"	51	"GSM899044"
"3467"	51	"GSM899109"
"3468"	51	"GSM899072"
"3469"	51	"GSM899159"
"3470"	51	"GSM899098"
"3471"	51	"GSM899073"
"3472"	51	"GSM899116"
"3473"	51	"GSM899120"
"3474"	51	"GSM899139"
"3475"	51	"GSM899144"
"3476"	51	"GSM899048"
"3477"	51	"GSM899043"
"3478"	51	"GSM899078"
"3479"	51	"GSM899133"
"3480"	51	"GSM899134"
"3481"	51	"GSM899094"
"3482"	51	"GSM899095"
"3483"	51	"GSM899123"
"3484"	51	"GSM899086"
"3485"	51	"GSM899105"
"3486"	51	"GSM899151"
"3487"	51	"GSM899152"
"3488"	51	"GSM899085"
"3489"	51	"GSM899135"
"3490"	51	"GSM899093"
"3491"	51	"GSM899156"
"3492"	51	"GSM967328"
"3493"	51	"GSM967321"
"3494"	51	"GSM967337"
"3495"	51	"GSM967318"
"3496"	51	"GSM967325"
"3497"	51	"GSM967334"
"3498"	51	"GSM988527"
"3499"	51	"GSM899167"
"3500"	51	"GSM899191"
"3501"	51	"GSM899171"
"3502"	51	"GSM899194"
"3503"	51	"GSM899187"
"3504"	51	"GSM899188"
"3505"	51	"GSM899201"
"3506"	51	"GSM899203"
"3507"	51	"GSM899208"
"3508"	51	"GSM899193"
"3509"	51	"GSM899238"
"3510"	51	"GSM899213"
"3511"	51	"GSM899202"
"3512"	51	"GSM899205"
"3513"	51	"GSM899209"
"3514"	51	"GSM899222"
"3515"	51	"GSM899250"
"3516"	51	"GSM899189"
"3517"	51	"GSM899217"
"3518"	51	"GSM988531"
"3519"	51	"GSM988535"
"3520"	51	"GSM899178"
"3521"	51	"GSM899206"
"3522"	51	"GSM899241"
"3523"	51	"GSM899251"
"3524"	51	"GSM899204"
"3525"	51	"GSM899169"
"3526"	51	"GSM899192"
"3527"	51	"GSM899181"
"3528"	51	"GSM899182"
"3529"	51	"GSM899183"
"3530"	51	"GSM899219"
"3531"	51	"GSM899177"
"3532"	51	"GSM899245"
"3533"	51	"GSM899165"
"3534"	51	"GSM899240"
"3535"	51	"GSM899162"
"3536"	51	"GSM899185"
"3537"	51	"GSM899166"
"3538"	51	"GSM899220"
"3539"	51	"GSM899221"
"3540"	51	"GSM899223"
"3541"	51	"GSM899231"
"3542"	51	"GSM899253"
"3543"	51	"GSM899225"
"3544"	51	"GSM899161"
"3545"	51	"GSM899164"
"3546"	51	"GSM899173"
"3547"	51	"GSM899247"
"3548"	51	"GSM899233"
"3549"	51	"GSM899239"
"3550"	51	"GSM899176"
"3551"	51	"GSM899190"
"3552"	51	"GSM899195"
"3553"	51	"GSM899180"
"3554"	51	"GSM899199"
"3555"	51	"GSM899211"
"3556"	51	"GSM899227"
"3557"	51	"GSM899249"
"3558"	51	"GSM899252"
"3559"	51	"GSM899218"
"3560"	51	"GSM899242"
"3561"	51	"GSM899197"
"3562"	51	"GSM899235"
"3563"	51	"GSM899214"
"3564"	51	"GSM899244"
"3565"	51	"GSM899175"
"3566"	51	"GSM899196"
"3567"	51	"GSM899207"
"3568"	51	"GSM899224"
"3569"	51	"GSM899163"
"3570"	51	"GSM899229"
"3571"	51	"GSM899172"
"3572"	51	"GSM899184"
"3573"	51	"GSM899168"
"3574"	51	"GSM899200"
"3575"	51	"GSM899170"
"3576"	51	"GSM899198"
"3577"	51	"GSM899232"
"3578"	51	"GSM899234"
"3579"	51	"GSM899210"
"3580"	51	"GSM899216"
"3581"	51	"GSM899215"
"3582"	51	"GSM899243"
"3583"	51	"GSM899236"
"3584"	51	"GSM899246"
"3585"	51	"GSM899174"
"3586"	51	"GSM899179"
"3587"	51	"GSM899228"
"3588"	51	"GSM899248"
"3589"	51	"GSM899212"
"3590"	51	"GSM899226"
"3591"	51	"GSM899230"
"3592"	51	"GSM899186"
"3593"	51	"GSM899237"
"3594"	51	"GSM967315"
"3595"	51	"GSM899254"
"3596"	51	"GSM449276"
"3597"	7	"GSM573446"
"3598"	7	"GSM573438"
"3599"	7	"GSM573445"
"3600"	7	"GSM573447"
"3601"	7	"GSM573436"
"3602"	7	"GSM573441"
"3603"	7	"GSM573444"
"3604"	7	"GSM573439"
"3605"	7	"GSM183229"
"3606"	7	"GSM183275"
"3607"	7	"GSM183265"
"3608"	7	"GSM573440"
"3609"	7	"GSM347900"
"3610"	7	"GSM347901"
"3611"	7	"GSM347902"
"3612"	7	"GSM280297"
"3613"	7	"GSM1056893"
"3614"	7	"GSM377470"
"3615"	7	"GSM573437"
"3616"	7	"GSM559631"
"3617"	7	"GSM46852"
"3618"	7	"GSM559630"
"3619"	7	"GSM46872"
"3620"	7	"GSM46899"
"3621"	7	"GSM46832"
"3622"	7	"GSM478957"
"3623"	7	"GSM566994"
"3624"	7	"GSM390255"
"3625"	7	"GSM390256"
"3626"	7	"GSM390260"
"3627"	7	"GSM390252"
"3628"	7	"GSM390254"
"3629"	7	"GSM390257"
"3630"	7	"GSM872331"
"3631"	7	"GSM872330"
"3632"	7	"GSM872345"
"3633"	7	"GSM872385"
"3634"	7	"GSM872372"
"3635"	7	"GSM872329"
"3636"	7	"GSM872371"
"3637"	7	"GSM872378"
"3638"	7	"GSM872368"
"3639"	7	"GSM872362"
"3640"	7	"GSM872389"
"3641"	7	"GSM390222"
"3642"	7	"GSM872349"
"3643"	7	"GSM872383"
"3644"	7	"GSM872382"
"3645"	7	"GSM872390"
"3646"	7	"GSM872380"
"3647"	7	"GSM872367"
"3648"	7	"GSM872369"
"3649"	7	"GSM872338"
"3650"	7	"GSM872332"
"3651"	7	"GSM872358"
"3652"	7	"GSM872364"
"3653"	7	"GSM872334"
"3654"	7	"GSM872357"
"3655"	7	"GSM872363"
"3656"	7	"GSM872336"
"3657"	7	"GSM872340"
"3658"	7	"GSM872370"
"3659"	7	"GSM872374"
"3660"	7	"GSM872387"
"3661"	7	"GSM872359"
"3662"	7	"GSM872375"
"3663"	7	"GSM872347"
"3664"	7	"GSM872365"
"3665"	7	"GSM872353"
"3666"	7	"GSM872343"
"3667"	7	"GSM872344"
"3668"	7	"GSM872373"
"3669"	7	"GSM872352"
"3670"	7	"GSM872335"
"3671"	7	"GSM872348"
"3672"	7	"GSM872342"
"3673"	7	"GSM872356"
"3674"	7	"GSM872366"
"3675"	7	"GSM872384"
"3676"	7	"GSM872333"
"3677"	7	"GSM872391"
"3678"	7	"GSM872341"
"3679"	7	"GSM872337"
"3680"	7	"GSM872339"
"3681"	7	"GSM653217"
"3682"	7	"GSM653216"
"3683"	7	"GSM653213"
"3684"	7	"GSM653214"
"3685"	7	"GSM653215"
"3686"	7	"GSM390272"
"3687"	7	"GSM390273"
"3688"	7	"GSM390262"
"3689"	7	"GSM390277"
"3690"	7	"GSM390233"
"3691"	7	"GSM390263"
"3692"	7	"GSM390274"
"3693"	7	"GSM390279"
"3694"	7	"GSM390242"
"3695"	7	"GSM390225"
"3696"	7	"GSM390224"
"3697"	7	"GSM390251"
"3698"	7	"GSM390253"
"3699"	7	"GSM390239"
"3700"	7	"GSM390264"
"3701"	7	"GSM390229"
"3702"	7	"GSM390226"
"3703"	7	"GSM390248"
"3704"	7	"GSM390266"
"3705"	7	"GSM390269"
"3706"	7	"GSM390267"
"3707"	7	"GSM390234"
"3708"	7	"GSM390275"
"3709"	7	"GSM390270"
"3710"	7	"GSM390227"
"3711"	7	"GSM390268"
"3712"	7	"GSM390228"
"3713"	7	"GSM390231"
"3714"	7	"GSM390278"
"3715"	7	"GSM390238"
"3716"	7	"GSM390261"
"3717"	7	"GSM390280"
"3718"	7	"GSM390245"
"3719"	7	"GSM390258"
"3720"	7	"GSM476616"
"3721"	7	"GSM476608"
"3722"	7	"GSM476622"
"3723"	7	"GSM476611"
"3724"	7	"GSM476618"
"3725"	7	"GSM476612"
"3726"	7	"GSM476629"
"3727"	7	"GSM476628"
"3728"	7	"GSM476619"
"3729"	7	"GSM476613"
"3730"	7	"GSM476632"
"3731"	7	"GSM476620"
"3732"	7	"GSM476615"
"3733"	7	"GSM476617"
"3734"	7	"GSM476623"
"3735"	7	"GSM476614"
"3736"	7	"GSM476635"
"3737"	7	"GSM476633"
"3738"	7	"GSM476631"
"3739"	7	"GSM476624"
"3740"	7	"GSM476647"
"3741"	7	"GSM476636"
"3742"	7	"GSM85221"
"3743"	7	"GSM85218"
"3744"	7	"GSM85219"
"3745"	7	"GSM85220"
"3746"	7	"GSM85224"
"3747"	7	"GSM85217"
"3748"	7	"GSM85223"
"3749"	7	"GSM85225"
"3750"	7	"GSM85228"
"3751"	7	"GSM85226"
"3752"	7	"GSM85227"
"3753"	7	"GSM182637"
"3754"	7	"GSM182638"
"3755"	7	"GSM182635"
"3756"	7	"GSM182636"
"3757"	7	"GSM260273"
"3758"	7	"GSM260259"
"3759"	7	"GSM260279"
"3760"	7	"GSM260293"
"3761"	7	"GSM260260"
"3762"	7	"GSM260261"
"3763"	7	"GSM260288"
"3764"	7	"GSM260291"
"3765"	7	"GSM260287"
"3766"	7	"GSM260289"
"3767"	7	"GSM260262"
"3768"	7	"GSM260258"
"3769"	7	"GSM260281"
"3770"	7	"GSM260284"
"3771"	7	"GSM260265"
"3772"	7	"GSM260272"
"3773"	7	"GSM260275"
"3774"	7	"GSM260282"
"3775"	7	"GSM73681"
"3776"	7	"GSM260263"
"3777"	7	"GSM260264"
"3778"	44	"GSM559725"
"3779"	44	"GSM559589"
"3780"	44	"GSM372291"
"3781"	44	"GSM372297"
"3782"	44	"GSM372304"
"3783"	44	"GSM1168983"
"3784"	44	"GSM1168991"
"3785"	44	"GSM372349"
"3786"	44	"GSM176267"
"3787"	44	"GSM175948"
"3788"	44	"GSM566978"
"3789"	44	"GSM566979"
"3790"	44	"GSM519279"
"3791"	44	"GSM1168989"
"3792"	44	"GSM1168986"
"3793"	44	"GSM372287"
"3794"	44	"GSM372295"
"3795"	44	"GSM372302"
"3796"	44	"GSM372296"
"3797"	44	"GSM372289"
"3798"	44	"GSM372288"
"3799"	44	"GSM1021301"
"3800"	44	"GSM1021311"
"3801"	44	"GSM1021316"
"3802"	44	"GSM1021321"
"3803"	44	"GSM1021371"
"3804"	44	"GSM1021359"
"3805"	44	"GSM1021265"
"3806"	44	"GSM1021249"
"3807"	44	"GSM1021350"
"3808"	44	"GSM1021306"
"3809"	44	"GSM1021338"
"3810"	44	"GSM1021326"
"3811"	44	"GSM1021344"
"3812"	44	"GSM1021332"
"3813"	44	"GSM1021365"
"3814"	44	"GSM813848"
"3815"	44	"GSM813850"
"3816"	44	"GSM813855"
"3817"	44	"GSM1229346"
"3818"	44	"GSM1229343"
"3819"	44	"GSM1229342"
"3820"	44	"GSM1229348"
"3821"	44	"GSM768096"
"3822"	44	"GSM768120"
"3823"	44	"GSM768100"
"3824"	44	"GSM768104"
"3825"	44	"GSM768124"
"3826"	44	"GSM768122"
"3827"	44	"GSM845767"
"3828"	44	"GSM768126"
"3829"	44	"GSM768106"
"3830"	44	"GSM768134"
"3831"	44	"GSM768128"
"3832"	44	"GSM768136"
"3833"	44	"GSM768144"
"3834"	44	"GSM845749"
"3835"	44	"GSM768110"
"3836"	44	"GSM1021263"
"3837"	44	"GSM1021354"
"3838"	44	"GSM768098"
"3839"	44	"GSM1021287"
"3840"	44	"GSM1021269"
"3841"	44	"GSM1021271"
"3842"	44	"GSM1021279"
"3843"	44	"GSM1021281"
"3844"	44	"GSM1021285"
"3845"	44	"GSM1021289"
"3846"	44	"GSM1021283"
"3847"	44	"GSM767986"
"3848"	44	"GSM767978"
"3849"	44	"GSM767982"
"3850"	44	"GSM768050"
"3851"	44	"GSM845761"
"3852"	44	"GSM845753"
"3853"	44	"GSM845755"
"3854"	44	"GSM768052"
"3855"	44	"GSM768076"
"3856"	44	"GSM767976"
"3857"	44	"GSM845759"
"3858"	44	"GSM845763"
"3859"	44	"GSM390218"
"3860"	44	"GSM390237"
"3861"	44	"GSM768046"
"3862"	44	"GSM768092"
"3863"	44	"GSM767984"
"3864"	44	"GSM768142"
"3865"	44	"GSM768132"
"3866"	44	"GSM768140"
"3867"	44	"GSM1021261"
"3868"	44	"GSM1021251"
"3869"	44	"GSM1021253"
"3870"	44	"GSM1021255"
"3871"	44	"GSM1021257"
"3872"	44	"GSM768112"
"3873"	44	"GSM845741"
"3874"	44	"GSM845745"
"3875"	44	"GSM768108"
"3876"	44	"GSM845751"
"3877"	44	"GSM845743"
"3878"	44	"GSM845747"
"3879"	44	"GSM768062"
"3880"	44	"GSM768090"
"3881"	44	"GSM768054"
"3882"	44	"GSM768114"
"3883"	44	"GSM768082"
"3884"	44	"GSM768056"
"3885"	44	"GSM768094"
"3886"	44	"GSM768118"
"3887"	44	"GSM768130"
"3888"	44	"GSM1061112"
"3889"	44	"GSM390208"
"3890"	44	"GSM390209"
"3891"	44	"GSM390211"
"3892"	44	"GSM1021277"
"3893"	44	"GSM390213"
"3894"	44	"GSM390230"
"3895"	44	"GSM390246"
"3896"	44	"GSM390219"
"3897"	44	"GSM390220"
"3898"	44	"GSM390221"
"3899"	44	"GSM390216"
"3900"	44	"GSM390243"
"3901"	44	"GSM390217"
"3902"	44	"GSM1021275"
"3903"	44	"GSM1021273"
"3904"	44	"GSM1021259"
"3905"	44	"GSM1021267"
"3906"	44	"GSM768066"
"3907"	44	"GSM1021295"
"3908"	44	"GSM390212"
"3909"	44	"GSM768102"
"3910"	44	"GSM768138"
"3911"	44	"GSM1021291"
"3912"	44	"GSM1021293"
"3913"	44	"GSM845765"
"3914"	44	"GSM767980"
"3915"	44	"GSM845757"
"3916"	44	"GSM813842"
"3917"	44	"GSM813854"
"3918"	44	"GSM768080"
"3919"	44	"GSM768048"
"3920"	44	"GSM768072"
"3921"	44	"GSM768068"
"3922"	44	"GSM768086"
"3923"	44	"GSM768078"
"3924"	44	"GSM768070"
"3925"	44	"GSM768084"
"3926"	44	"GSM768064"
"3927"	44	"GSM768088"
"3928"	44	"GSM872355"
"3929"	44	"GSM390215"
"3930"	44	"GSM768116"
"3931"	44	"GSM1348953"
"3932"	44	"GSM1348951"
"3933"	44	"GSM1348949"
"3934"	44	"GSM1348950"
"3935"	44	"GSM1348941"
"3936"	44	"GSM1348952"
"3937"	44	"GSM1348935"
"3938"	44	"GSM1348936"
"3939"	44	"GSM1348939"
"3940"	44	"GSM1348945"
"3941"	44	"GSM1348944"
"3942"	44	"GSM1348940"
"3943"	44	"GSM1348942"
"3944"	44	"GSM1348934"
"3945"	44	"GSM1348938"
"3946"	44	"GSM1348933"
"3947"	44	"GSM1348946"
"3948"	44	"GSM1348943"
"3949"	44	"GSM1348947"
"3950"	44	"GSM449151"
"3951"	44	"GSM449162"
"3952"	44	"GSM449164"
"3953"	44	"GSM449183"
"3954"	44	"GSM449166"
"3955"	44	"GSM449177"
"3956"	44	"GSM449176"
"3957"	44	"GSM449184"
"3958"	44	"GSM449168"
"3959"	44	"GSM449173"
"3960"	44	"GSM449190"
"3961"	44	"GSM449153"
"3962"	44	"GSM449155"
"3963"	44	"GSM449182"
"3964"	44	"GSM449154"
"3965"	44	"GSM449149"
"3966"	44	"GSM449172"
"3967"	44	"GSM449150"
"3968"	44	"GSM449244"
"3969"	44	"GSM449272"
"3970"	44	"GSM449216"
"3971"	44	"GSM449217"
"3972"	44	"GSM449161"
"3973"	44	"GSM449174"
"3974"	44	"GSM449167"
"3975"	44	"GSM449169"
"3976"	44	"GSM449179"
"3977"	44	"GSM449163"
"3978"	44	"GSM449178"
"3979"	44	"GSM449157"
"3980"	44	"GSM449170"
"3981"	44	"GSM449171"
"3982"	44	"GSM449158"
"3983"	44	"GSM449165"
"3984"	44	"GSM449156"
"3985"	44	"GSM449152"
"3986"	44	"GSM449159"
"3987"	44	"GSM449201"
"3988"	44	"GSM449202"
"3989"	44	"GSM449274"
"3990"	44	"GSM449285"
"3991"	44	"GSM449250"
"3992"	44	"GSM449249"
"3993"	44	"GSM449291"
"3994"	44	"GSM449258"
"3995"	44	"GSM449262"
"3996"	44	"GSM449269"
"3997"	44	"GSM449268"
"3998"	44	"GSM449257"
"3999"	44	"GSM449260"
"4000"	44	"GSM449259"
"4001"	44	"GSM449267"
"4002"	44	"GSM449213"
"4003"	44	"GSM449220"
"4004"	44	"GSM449292"
"4005"	44	"GSM449293"
"4006"	44	"GSM449290"
"4007"	44	"GSM449251"
"4008"	44	"GSM449255"
"4009"	44	"GSM449246"
"4010"	44	"GSM449264"
"4011"	44	"GSM449222"
"4012"	44	"GSM449224"
"4013"	44	"GSM449223"
"4014"	44	"GSM449226"
"4015"	44	"GSM449234"
"4016"	44	"GSM449245"
"4017"	44	"GSM449208"
"4018"	44	"GSM449187"
"4019"	44	"GSM449205"
"4020"	44	"GSM449209"
"4021"	44	"GSM449294"
"4022"	44	"GSM449236"
"4023"	44	"GSM449196"
